,ID,DATA,TEL,CPF,SOLICITANTE,CD_TUSS,DS_RECEITA
857,6332,2020-03-16,1100006332,12345676332,Rafael,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
858,1320,2020-04-22,1100001320,12345671320,João,40804038,Articulação Coxofemoral (Quadril)
860,1943,2020-12-29,1100001943,12345671943,Ana,41101308,Pé (Antepé) - Não Inclui Tornozelo
861,2222,2020-12-19,1100002222,12345672222,José,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
862,3079,2020-03-08,1100003079,12345673079,Isabela,40901122,Abdome Total (Inclui Pelve)
864,15397,2020-12-04,1100015397,123456715397,Tatiana,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
865,5885,2020-05-30,1100005885,12345675885,Mariana,41101014,Crânio (Encéfalo)
867,6269,2020-08-26,1100006269,12345676269,Juliana,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
869,4102,2020-12-06,1100004102,12345674102,José,41101537,Angio-Rm Arterial de Crânio
871,6503,2020-05-08,1100006503,12345676503,Ana,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
872,1921,2020-08-29,1100001921,12345671921,Maria,41001036,Tc - Face Ou Seios Da Face
873,9780,2020-05-21,1100009780,12345679780,João,40808041,Mamografia Digital Bilateral
874,14335,2020-02-22,1100014335,123456714335,Camila,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
876,10105,2020-06-10,1100010105,123456710105,Mariana,40808041,Mamografia Digital Bilateral
877,2686,2020-10-31,1100002686,12345672686,Carlos,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
878,5643,2020-11-20,1100005643,12345675643,Ana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
881,2614,2020-02-13,1100002614,12345672614,Vinícius,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
883,4053,2020-05-08,1100004053,12345674053,Patrícia,40901122,Abdome Total (Inclui Pelve)
884,14882,2020-09-26,1100014882,123456714882,José,40805018,Tórax - 1 Incidência
885,5786,2020-01-16,1100005786,12345675786,Carlos,41101014,Crânio (Encéfalo)
886,6290,2020-05-15,1100006290,12345676290,Fernando,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
887,9859,2020-08-02,1100009859,12345679859,Isabela,40808041,Mamografia Digital Bilateral
890,6540,2020-02-12,1100006540,12345676540,João,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
891,6372,2020-10-08,1100006372,12345676372,Rafael,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
892,2256,2020-03-12,1100002256,12345672256,Rodrigo,40901181,"Abdome Inferior Feminino (Bexiga, Útero, Ovário E Anexos)"
894,14197,2020-09-19,1100014197,123456714197,Tatiana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
895,2879,2020-03-31,1100002879,12345672879,Isabela,40901122,Abdome Total (Inclui Pelve)
896,7507,2020-04-18,1100007507,12345677507,Paula,40901106,Ecodopplercardiograma Transtorácico
898,1786,2020-12-10,1100001786,12345671786,Carlos,41001117,Tc - Pelve Ou Bacia
899,2044,2020-04-26,1100002044,12345672044,Pedro,41101308,Pé (Antepé) - Não Inclui Tornozelo
900,8488,2020-01-13,1100008488,12345678488,Lucas,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
902,15492,2020-05-17,1100015492,123456715492,Rafael,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
903,1352,2020-07-19,1100001352,12345671352,Rafael,40804127,Panorâmica Dos Membros Inferiores
907,1806,2020-08-21,1100001806,12345671806,Carlos,41001117,Tc - Pelve Ou Bacia
909,12721,2020-04-14,1100012721,123456712721,Maria,41001079,Tc - Tórax
910,1393,2020-03-05,1100001393,12345671393,Patrícia,40804089,Articulação Tibiotársica (Tornozelo)
911,9000,2020-08-10,1100009000,12345679000,João,40901114,Mamas
912,6389,2020-09-19,1100006389,12345676389,Juliana,40901360,Doppler Colorido De Vasos Cervicais Arteriais Bilateral (Carótidas E Vertebrais)
913,14839,2020-11-08,1100014839,123456714839,Isabela,40805018,Tórax - 1 Incidência
916,10136,2020-01-26,1100010136,123456710136,Rodrigo,40808041,Mamografia Digital Bilateral
917,13024,2020-03-05,1100013024,123456713024,Pedro,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
919,8845,2020-04-15,1100008845,12345678845,Mariana,40901114,Mamas
920,4486,2020-04-22,1100004486,12345674486,Carlos,41101316,Articular (Por Articulação)
922,3437,2020-08-05,1100003437,12345673437,Tatiana,40901122,Abdome Total (Inclui Pelve)
926,10053,2020-06-20,1100010053,123456710053,Patrícia,40808041,Mamografia Digital Bilateral
927,3911,2020-06-15,1100003911,12345673911,Cristina,40901122,Abdome Total (Inclui Pelve)
928,6596,2020-07-08,1100006596,12345676596,Rodrigo,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
930,9215,2020-02-22,1100009215,12345679215,Camila,40901114,Mamas
931,14714,2020-08-10,1100014714,123456714714,Vinícius,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
932,6591,2020-01-17,1100006591,12345676591,Cristina,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
933,9479,2020-10-04,1100009479,12345679479,Isabela,40901114,Mamas
936,9033,2020-11-30,1100009033,12345679033,Patrícia,40901114,Mamas
938,7786,2020-08-06,1100007786,12345677786,Carlos,40901106,Ecodopplercardiograma Transtorácico
939,12930,2020-01-27,1100012930,123456712930,Fernando,41001079,Tc - Tórax
940,12879,2020-08-18,1100012879,123456712879,Isabela,41001079,Tc - Tórax
944,8815,2020-06-04,1100008815,12345678815,Camila,40901114,Mamas
946,9207,2020-05-12,1100009207,12345679207,Paula,40901114,Mamas
947,12771,2020-08-22,1100012771,123456712771,Cristina,41001079,Tc - Tórax
948,13930,2020-11-15,1100013930,123456713930,Fernando,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
949,7433,2020-08-10,1100007433,12345677433,Patrícia,40901106,Ecodopplercardiograma Transtorácico
950,5497,2020-08-22,1100005497,12345675497,Tatiana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
951,3773,2020-06-23,1100003773,12345673773,Patrícia,40901122,Abdome Total (Inclui Pelve)
953,15241,2020-07-25,1100015241,123456715241,Maria,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
954,3697,2020-03-23,1100003697,12345673697,Tatiana,40901122,Abdome Total (Inclui Pelve)
959,14214,2020-01-05,1100014214,123456714214,Vinícius,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
960,9313,2020-09-28,1100009313,12345679313,Patrícia,40901114,Mamas
962,12773,2020-10-09,1100012773,123456712773,Patrícia,41001079,Tc - Tórax
963,1231,2020-11-13,1100001231,12345671231,Cristina,40804070,Perna
964,14151,2020-01-30,1100014151,123456714151,Cristina,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
966,8446,2020-07-23,1100008446,12345678446,Carlos,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
967,2602,2020-10-02,1100002602,12345672602,José,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
968,3368,2020-10-20,1100003368,12345673368,Lucas,40901122,Abdome Total (Inclui Pelve)
969,14412,2020-04-21,1100014412,123456714412,Rafael,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
971,1753,2020-04-27,1100001753,12345671753,Patrícia,41001036,Tc - Face Ou Seios Da Face
974,9327,2020-05-11,1100009327,12345679327,Paula,40901114,Mamas
975,1369,2020-06-18,1100001369,12345671369,Juliana,40803090,Cotovelo
979,7635,2020-10-07,1100007635,12345677635,Camila,40901106,Ecodopplercardiograma Transtorácico
981,13979,2020-12-02,1100013979,123456713979,Isabela,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
982,10557,2020-08-21,1100010557,123456710557,Tatiana,41101189,Pelve (Não Inclui Articulações Coxofemorais)
983,3692,2020-12-28,1100003692,12345673692,Rafael,40901122,Abdome Total (Inclui Pelve)
985,10594,2020-12-19,1100010594,123456710594,Vinícius,41101189,Pelve (Não Inclui Articulações Coxofemorais)
986,9994,2020-06-06,1100009994,12345679994,Vinícius,40808041,Mamografia Digital Bilateral
987,10598,2020-07-05,1100010598,123456710598,Gustavo,41101189,Pelve (Não Inclui Articulações Coxofemorais)
988,4244,2020-12-19,1100004244,12345674244,Pedro,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
989,9282,2020-09-27,1100009282,12345679282,José,40901114,Mamas
990,14302,2020-10-25,1100014302,123456714302,José,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
991,10170,2020-03-24,1100010170,123456710170,Fernando,40808041,Mamografia Digital Bilateral
992,8909,2020-12-27,1100008909,12345678909,Juliana,40901114,Mamas
993,2767,2020-08-23,1100002767,12345672767,Paula,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
994,6724,2020-07-05,1100006724,12345676724,Pedro,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
995,3543,2020-01-02,1100003543,12345673543,Ana,40901122,Abdome Total (Inclui Pelve)
997,14552,2020-12-30,1100014552,123456714552,Rafael,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1000,14104,2020-10-08,1100014104,123456714104,Pedro,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1001,4243,2020-08-19,1100004243,12345674243,Ana,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
1003,5947,2020-04-10,1100005947,12345675947,Paula,41101014,Crânio (Encéfalo)
1005,1915,2020-08-11,1100001915,12345671915,Camila,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
1008,6187,2020-06-30,1100006187,12345676187,Paula,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
1010,7829,2020-02-11,1100007829,12345677829,Juliana,40901106,Ecodopplercardiograma Transtorácico
1012,2350,2020-02-17,1100002350,12345672350,Fernando,40808033,Mamografia Convencional Bilateral
1013,14563,2020-02-21,1100014563,123456714563,Ana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1014,8269,2020-01-17,1100008269,12345678269,Juliana,40901106,Ecodopplercardiograma Transtorácico
1015,2596,2020-07-02,1100002596,12345672596,Rodrigo,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
1018,6722,2020-02-03,1100006722,12345676722,José,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
1019,9365,2020-01-01,1100009365,12345679365,Mariana,40901114,Mamas
1021,6194,2020-08-24,1100006194,12345676194,Vinícius,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
1023,6579,2020-04-06,1100006579,12345676579,Isabela,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
1024,8525,2020-09-07,1100008525,12345678525,Mariana,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
1026,4164,2020-03-05,1100004164,12345674164,Pedro,41101537,Angio-Rm Arterial de Crânio
1027,7873,2020-08-03,1100007873,12345677873,Patrícia,40901106,Ecodopplercardiograma Transtorácico
1028,15171,2020-09-29,1100015171,123456715171,Cristina,40901750,US - Próstata (via abdominal)
1029,7439,2020-10-06,1100007439,12345677439,Isabela,40901106,Ecodopplercardiograma Transtorácico
1031,4398,2020-08-15,1100004398,12345674398,Gustavo,41101316,Articular (Por Articulação)
1032,3934,2020-03-04,1100003934,12345673934,Vinícius,40901122,Abdome Total (Inclui Pelve)
1034,7889,2020-02-13,1100007889,12345677889,Juliana,40901106,Ecodopplercardiograma Transtorácico
1035,1912,2020-02-22,1100001912,12345671912,Rafael,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
1036,15484,2020-02-27,1100015484,123456715484,Pedro,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
1037,4853,2020-03-04,1100004853,12345674853,Patrícia,40901220,Articular (Por Articulação)
1038,14773,2020-11-14,1100014773,123456714773,Patrícia,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1039,14161,2020-01-06,1100014161,123456714161,Maria,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1043,10023,2020-11-13,1100010023,123456710023,Ana,40808041,Mamografia Digital Bilateral
1044,7985,2020-04-01,1100007985,12345677985,Mariana,40901106,Ecodopplercardiograma Transtorácico
1045,15441,2020-07-21,1100015441,123456715441,Maria,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
1046,15458,2020-04-14,1100015458,123456715458,Gustavo,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
1047,3325,2020-08-30,1100003325,12345673325,Mariana,40901122,Abdome Total (Inclui Pelve)
1048,7768,2020-12-06,1100007768,12345677768,Lucas,40901106,Ecodopplercardiograma Transtorácico
1050,2724,2020-08-29,1100002724,12345672724,Pedro,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
1051,4836,2020-11-20,1100004836,12345674836,Rodrigo,40901220,Articular (Por Articulação)
1052,1147,2020-08-21,1100001147,12345671147,Paula,40804097,Pé Ou Pododáctilo
1053,8213,2020-12-03,1100008213,12345678213,Patrícia,40901106,Ecodopplercardiograma Transtorácico
1056,4410,2020-12-05,1100004410,12345674410,Fernando,41101316,Articular (Por Articulação)
1057,14424,2020-05-26,1100014424,123456714424,Pedro,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1058,2559,2020-10-26,1100002559,12345672559,Isabela,41101170,"Abdome Superior (Fígado, Pâncreas, Baço, Rins, Supra-Renais, Retroperitônio)"
1059,1898,2020-07-26,1100001898,12345671898,Gustavo,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
1061,4374,2020-12-29,1100004374,12345674374,Vinícius,41101316,Articular (Por Articulação)
1062,2730,2020-09-28,1100002730,12345672730,Fernando,40901130,"Abdome Superior (Fígado, Vias Biliares, Vesícula, Pâncreas, Baço)"
1063,3250,2020-11-06,1100003250,12345673250,Fernando,40901122,Abdome Total (Inclui Pelve)
1069,9806,2020-01-24,1100009806,12345679806,Carlos,40808041,Mamografia Digital Bilateral
1072,1789,2020-12-21,1100001789,12345671789,Juliana,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
1073,14044,2020-11-05,1100014044,123456714044,Pedro,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1074,5825,2020-11-17,1100005825,12345675825,Mariana,41101014,Crânio (Encéfalo)
1075,3946,2020-12-26,1100003946,12345673946,Carlos,40901122,Abdome Total (Inclui Pelve)
1076,12916,2020-04-28,1100012916,123456712916,Rodrigo,41001079,Tc - Tórax
1078,14350,2020-10-31,1100014350,123456714350,Fernando,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1079,4469,2020-02-17,1100004469,12345674469,Juliana,41101316,Articular (Por Articulação)
1081,8944,2020-05-28,1100008944,12345678944,Pedro,40901114,Mamas
1083,10021,2020-04-29,1100010021,123456710021,Maria,40808041,Mamografia Digital Bilateral
1086,7875,2020-07-19,1100007875,12345677875,Camila,40901106,Ecodopplercardiograma Transtorácico
1087,3515,2020-01-20,1100003515,12345673515,Camila,40901122,Abdome Total (Inclui Pelve)
1088,14904,2020-01-12,1100014904,123456714904,Pedro,40805018,Tórax - 1 Incidência
1089,14059,2020-03-27,1100014059,123456714059,Isabela,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1090,8048,2020-12-24,1100008048,12345678048,Lucas,40901106,Ecodopplercardiograma Transtorácico
1091,15389,2020-11-24,1100015389,123456715389,Juliana,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
1092,4775,2020-05-14,1100004775,12345674775,Camila,40901220,Articular (Por Articulação)
1093,2047,2020-12-10,1100002047,12345672047,Paula,41101260,Mão (Não Inclui Punho)
1095,12892,2020-12-29,1100012892,123456712892,Rafael,41001079,Tc - Tórax
1097,4436,2020-05-01,1100004436,12345674436,Rodrigo,41101316,Articular (Por Articulação)
1098,9252,2020-11-17,1100009252,12345679252,Rafael,40901114,Mamas
1101,2366,2020-03-04,1100002366,12345672366,Carlos,41101359,Hidro-Rm (Colângio-Rm Ou Uro-Rm Ou Mielo-Rm Ou Sialo-Rm Ou Cistografia Por Rm)
1102,7891,2020-07-20,1100007891,12345677891,Cristina,40901106,Ecodopplercardiograma Transtorácico
1104,3281,2020-09-07,1100003281,12345673281,Maria,40901122,Abdome Total (Inclui Pelve)
1108,3749,2020-02-11,1100003749,12345673749,Juliana,40901122,Abdome Total (Inclui Pelve)
1110,9551,2020-10-01,1100009551,12345679551,Cristina,40901114,Mamas
1112,5723,2020-11-21,1100005723,12345675723,Ana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
1113,15491,2020-09-08,1100015491,123456715491,Cristina,40901203,Órgãos Superficiais (Tireóide Ou Escroto Ou Pênis Ou Crânio)
1114,3676,2020-04-23,1100003676,12345673676,Rodrigo,40901122,Abdome Total (Inclui Pelve)
1115,6042,2020-05-31,1100006042,12345676042,José,40808130,Densitometria Óssea - 2 Segmentos (Coluna E Fêmur)
1117,1340,2020-08-12,1100001340,12345671340,João,40804127,Panorâmica Dos Membros Inferiores
1118,14066,2020-06-05,1100014066,123456714066,Carlos,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1124,9133,2020-09-23,1100009133,12345679133,Patrícia,40901114,Mamas
1125,3442,2020-12-22,1100003442,12345673442,José,40901122,Abdome Total (Inclui Pelve)
1126,6006,2020-11-29,1100006006,12345676006,Carlos,41101014,Crânio (Encéfalo)
1127,9611,2020-01-18,1100009611,12345679611,Cristina,40901114,Mamas
1129,4683,2020-06-24,1100004683,12345674683,Ana,41101316,Articular (Por Articulação)
1131,14251,2020-02-24,1100014251,123456714251,Cristina,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1133,1947,2020-09-24,1100001947,12345671947,Paula,41101308,Pé (Antepé) - Não Inclui Tornozelo
1134,5584,2020-01-26,1100005584,12345675584,Pedro,41101227,Coluna Cervical Ou Dorsal Ou Lombar
1138,3883,2020-02-03,1100003883,12345673883,Ana,40901122,Abdome Total (Inclui Pelve)
1140,9697,2020-05-06,1100009697,12345679697,Tatiana,40901114,Mamas
1141,6772,2020-11-05,1100006772,12345676772,Rafael,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
1142,14145,2020-12-31,1100014145,123456714145,Mariana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1143,8426,2020-09-06,1100008426,12345678426,Carlos,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
1144,9534,2020-02-28,1100009534,12345679534,Vinícius,40901114,Mamas
1147,9632,2020-05-08,1100009632,12345679632,Rafael,40901114,Mamas
1148,9391,2020-10-11,1100009391,12345679391,Cristina,40901114,Mamas
1150,3405,2020-03-11,1100003405,12345673405,Mariana,40901122,Abdome Total (Inclui Pelve)
1151,9885,2020-04-03,1100009885,12345679885,Mariana,40808041,Mamografia Digital Bilateral
1152,13111,2020-11-15,1100013111,123456713111,Cristina,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
1154,10173,2020-08-15,1100010173,123456710173,Patrícia,40808041,Mamografia Digital Bilateral
1156,4843,2020-11-20,1100004843,12345674843,Ana,40901220,Articular (Por Articulação)
1160,14410,2020-03-19,1100014410,123456714410,Fernando,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1161,8989,2020-11-29,1100008989,12345678989,Juliana,40901114,Mamas
1162,3254,2020-04-14,1100003254,12345673254,Vinícius,40901122,Abdome Total (Inclui Pelve)
1165,9758,2020-11-13,1100009758,12345679758,Gustavo,40808041,Mamografia Digital Bilateral
1169,10640,2020-04-10,1100010640,123456710640,João,41101189,Pelve (Não Inclui Articulações Coxofemorais)
1172,5800,2020-09-27,1100005800,12345675800,João,41101014,Crânio (Encéfalo)
1177,4226,2020-02-08,1100004226,12345674226,Carlos,41101537,Angio-Rm Arterial de Crânio
1178,9040,2020-04-26,1100009040,12345679040,João,40901114,Mamas
1179,1329,2020-04-12,1100001329,12345671329,Juliana,40804038,Articulação Coxofemoral (Quadril)
1181,5886,2020-01-09,1100005886,12345675886,Carlos,41101014,Crânio (Encéfalo)
1182,9547,2020-07-19,1100009547,12345679547,Paula,40901114,Mamas
1183,4329,2020-06-20,1100004329,12345674329,Juliana,40901769,"Aparelho Urinário  (Rins, Ureteres E Bexiga )"
1184,2881,2020-09-10,1100002881,12345672881,Maria,40901122,Abdome Total (Inclui Pelve)
1187,9614,2020-08-28,1100009614,12345679614,Vinícius,40901114,Mamas
1188,14171,2020-05-23,1100014171,123456714171,Cristina,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1189,14513,2020-01-10,1100014513,123456714513,Patrícia,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1190,9911,2020-07-19,1100009911,12345679911,Cristina,40808041,Mamografia Digital Bilateral
1191,15041,2020-11-09,1100015041,123456715041,Maria,40805026,Tórax - 2 Incidências
1193,3112,2020-06-11,1100003112,12345673112,Rafael,40901122,Abdome Total (Inclui Pelve)
1194,13987,2020-07-02,1100013987,123456713987,Paula,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1195,1817,2020-05-28,1100001817,12345671817,Tatiana,41001010,Tc- Crânio Ou Sela Túrsica Ou Órbitas
1196,7890,2020-11-02,1100007890,12345677890,Fernando,40901106,Ecodopplercardiograma Transtorácico
1198,8020,2020-10-14,1100008020,12345678020,João,40901106,Ecodopplercardiograma Transtorácico
1200,12966,2020-11-11,1100012966,123456712966,Carlos,41001079,Tc - Tórax
1201,14466,2020-06-25,1100014466,123456714466,Carlos,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1203,9663,2020-08-07,1100009663,12345679663,Ana,40901114,Mamas
1204,1502,2020-03-27,1100001502,12345671502,José,40804011,Bacia
1205,2276,2020-08-05,1100002276,12345672276,Rodrigo,40901190,Dermatológico - Pele E Subcutâneo
1206,4385,2020-04-26,1100004385,12345674385,Mariana,41101316,Articular (Por Articulação)
1207,10057,2020-01-25,1100010057,123456710057,Tatiana,40808041,Mamografia Digital Bilateral
1209,5439,2020-03-21,1100005439,12345675439,Isabela,41101227,Coluna Cervical Ou Dorsal Ou Lombar
1213,10616,2020-05-02,1100010616,123456710616,Rodrigo,41101189,Pelve (Não Inclui Articulações Coxofemorais)
1214,8501,2020-03-14,1100008501,12345678501,Maria,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
1215,1171,2020-11-30,1100001171,12345671171,Cristina,40804097,Pé Ou Pododáctilo
1218,7699,2020-06-20,1100007699,12345677699,Isabela,40901106,Ecodopplercardiograma Transtorácico
1219,13033,2020-06-29,1100013033,123456713033,Patrícia,41001095,"Tc Abdome Total (Abdome Superior, Pelve E Retroperitônio)"
1220,1615,2020-01-11,1100001615,12345671615,Camila,40804127,Panorâmica Dos Membros Inferiores
1221,15004,2020-07-19,1100015004,123456715004,Pedro,40805026,Tórax - 2 Incidências
1222,14034,2020-03-28,1100014034,123456714034,Vinícius,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1223,5501,2020-06-17,1100005501,12345675501,Maria,41101227,Coluna Cervical Ou Dorsal Ou Lombar
1224,12706,2020-07-15,1100012706,123456712706,Carlos,41001079,Tc - Tórax
1226,3874,2020-01-28,1100003874,12345673874,Vinícius,40901122,Abdome Total (Inclui Pelve)
1228,6715,2020-08-30,1100006715,12345676715,Camila,40901483,Doppler Colorido Venoso De Membro Inferior - Unilateral
1229,9888,2020-05-23,1100009888,12345679888,Lucas,40808041,Mamografia Digital Bilateral
1231,12813,2020-07-29,1100012813,123456712813,Patrícia,41001079,Tc - Tórax
1233,7882,2020-12-09,1100007882,12345677882,José,40901106,Ecodopplercardiograma Transtorácico
1234,13949,2020-05-27,1100013949,123456713949,Juliana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1236,2111,2020-07-06,1100002111,12345672111,Cristina,40901173,"Abdome Inferior Masculino (Bexiga, Próstata E Vesículas Seminais)"
1237,9482,2020-04-26,1100009482,12345679482,José,40901114,Mamas
1238,1672,2020-01-25,1100001672,12345671672,Rafael,40802019,Coluna Cervical - 3 Incidências
1239,8516,2020-10-23,1100008516,12345678516,Rodrigo,40901211,Estruturas Superficiais (Cervical Ou Axilas Ou Músculo Ou Tendão)
1240,5509,2020-03-17,1100005509,12345675509,Juliana,41101227,Coluna Cervical Ou Dorsal Ou Lombar
1245,3150,2020-05-09,1100003150,12345673150,Fernando,40901122,Abdome Total (Inclui Pelve)
1247,4472,2020-07-19,1100004472,12345674472,Rafael,41101316,Articular (Por Articulação)
1248,14737,2020-05-23,1100014737,123456714737,Tatiana,40901300,Transvaginal (Inclui Abdome Inferior Feminino)
1249,4227,2020-07-13,1100004227,12345674227,Paula,41101537,Angio-Rm Arterial de Crânio
1250,12676,2020-01-17,1100012676,123456712676,Rodrigo,41001079,Tc - Tórax
1251,3851,2020-03-28,1100003851,12345673851,Cristina,40901122,Abdome Total (Inclui Pelve)
1252,15071,2020-03-21,1100015071,123456715071,Cristina,40805026,Tórax - 2 Incidências
